Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
pkey,0,100.0,integer,119509,9506202854: 34; 9510103253: 34; 9506205751: 30
F2Kol_DJAYGOZIN,0,100.0,integer,2,"2: 664,607; 1: 31,083"
F2Kol_D20,0,100.0,integer,1,"1: 695,690"
F2Kol_D21,695690,-0.0,integer,1,
F2_D01,0,100.0,integer,17,"1: 203,674; 2: 187,930; 3: 146,666"
F2_D03,0,100.0,string,11,"3: 305,225; 1: 204,868; 2: 169,725"
F2_D04,0,100.0,integer,2,"2: 350,016; 1: 345,674"
F2_D05,0,100.0,string,15,"01: 85,218; 06: 84,517; 03: 59,212"
F2_D06,0,100.0,string,102,"65: 13,921; 64: 13,505; 68: 13,277"
F2_D07,0,100.0,string,101,"30: 14,296; 32: 13,400; 31: 13,298"
F2_D08,0,100.0,integer,3,"1: 685,696; 2: 9,422; 3: 572"
F2_D09,0,100.0,integer,4,"1: 691,861; 2: 3,694; 3: 118"
F2_D10,8947,98.7139386795843,integer,3,"2: 658,191; 1: 28,552"
F2_D11,667138,4.104126838103184,integer,7,"1: 23,667; 4: 2,230; 2: 1,738"
F2_D12,690805,0.7021805689315652,string,11,"8: 2,306; 9: 697; 1: 465"
F2_D13,693347,0.3367879371559135,string,33,23: 523; 06: 148; 09: 129
F2_D14,695572,0.016961577714214027,integer,6,3: 69; 6: 29; 2: 15
F2_D15,68399,90.16817835530193,integer,3,"2: 471,373; 1: 155,918"
F2_D16,68399,90.16817835530193,integer,3,"1: 524,261; 2: 103,030"
F2_D17,171429,75.35842113585073,integer,10,"11: 190,723; 21: 116,373; 41: 98,899"
F2_D18,492235,29.245066049533552,string,26,"22: 52,444; 52: 34,495; 42: 28,878"
F2_D19,116251,83.289827365637,integer,5,"1: 360,325; 4: 184,210; 2: 29,178"
F3_D01,116251,83.289827365637,integer,3,"2: 415,070; 1: 164,369"
F3_D02,280620,59.66306832066006,integer,3,"2: 410,779; 1: 4,291"
F3_D03,284911,59.04627060903563,integer,3,"2: 395,611; 1: 15,168"
F3_D04,300079,56.86598916183932,integer,3,"2: 394,632; 1: 979"
F3_D05,301058,56.72526556368498,integer,3,"2: 393,217; 1: 1,415"
F3_D06,302473,56.521870373298455,integer,3,"2: 382,130; 1: 11,087"
F3_D07,684603,1.5936695942158186,string,14,"01: 5,043; 03: 1,663; 07: 1,584"
F3_D08,498396,28.359470453794078,integer,3,"2: 189,577; 1: 7,717"
F3_D09,498381,28.361626586554355,string,353,"6121: 18,731; 5220: 17,957; 6111: 17,629"
F3_D10,498381,28.361626586554355,string,435,"41000: 17,621; 01440: 14,510; 01110: 13,544"
F3_D11,498381,28.361626586554355,integer,11,"2: 81,519; 4: 64,252; 5: 29,158"
F3_D12,527787,24.134743923299173,string,8,"1: 138,687; 2: 13,700; 3: 6,114"
F3_D13,498381,28.361626586554355,string,5,"2: 125,578; 1: 71,559; &: 172"
F3_D14SAL,498383,28.36133910218632,integer,80,"10: 15,269; 0: 14,685; 2: 13,431"
F3_D14MAH,498398,28.359182969426033,integer,13,"0: 149,608; 6: 9,599; 3: 7,784"
