Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
F3_D18JOMEH,404368,27.884663399462127,integer,25,"0: 98,654; 10: 13,275; 8: 11,996"
F3_D18JAM,404258,27.904280893987053,integer,121,"48: 26,939; 60: 12,450; 70: 11,836"
F3_D19,537127,4.208309257317322,string,12,"1: 7,530; 9: 3,867; 8: 3,678"
F3_D20,557036,0.657721089163299,string,5,"1: 2,805; 2: 881; &: 2"
F3_D21,404258,27.904280893987053,integer,3,"2: 126,824; 1: 29,642"
F3_D22,531082,5.2863797518922,integer,3,"1: 27,340; 2: 2,302"
F3_D23,533384,4.8758390937430836,integer,5,"1: 13,338; 4: 6,791; 2: 4,295"
F3_D24,404258,27.904280893987053,integer,3,"2: 145,612; 1: 10,854"
F3_D25,549870,1.9357116870331925,integer,7,"1: 9,666; 4: 469; 3: 386"
F3_D26,549927,1.925546258052091,integer,4,"3: 4,611; 2: 3,601; 1: 2,585"
F3_D27ROZ,404258,27.904280893987053,string,11,"6: 80,804; 7: 49,677; 5: 12,051"
F3_D27SAAT,404258,27.904280893987053,string,118,"048: 43,829; 060: 16,814; 070: 13,623"
F3_D28,555482,0.9348627845428448,integer,150,"6121: 1,803; 6111: 1,325; 6112: 597"
F3_D29,555482,0.9348627845428448,integer,164,"124: 1,791; 111: 1,309; 113: 620"
F3_D30,555482,0.9348627845428448,integer,10,"2: 3,769; 3: 692; 4: 426"
F3_D31,238605,57.44697926252488,integer,3,"2: 303,161; 1: 18,958"
F3_D1_32,541766,3.380986010942999,integer,3,"2: 14,660; 1: 4,298"
F3_D2_32,541766,3.380986010942999,integer,3,"2: 13,041; 1: 5,917"
F3_D3_32,541766,3.380986010942999,integer,3,"2: 12,243; 1: 6,715"
F3_D4_32,541766,3.380986010942999,integer,3,"1: 17,126; 2: 1,832"
F3_D5_32,541766,3.380986010942999,integer,3,"2: 15,792; 1: 3,166"
F3_D6_32,541766,3.380986010942999,integer,3,"2: 18,019; 1: 939"
F3_D7_32,541766,3.380986010942999,integer,3,"2: 12,231; 1: 6,727"
F3_D8_32,541766,3.380986010942999,integer,3,"2: 18,148; 1: 810"
F3_D9_32,560724,-0.0,integer,1,
F3_D33,257563,54.06599325158188,integer,13,"10: 145,225; 9: 96,014; 12: 21,966"
F3_D34,540649,3.580192750800748,integer,3,"1: 19,184; 2: 891"
F3_D35SAL,541539,3.4214693860080914,integer,19,"0: 8,433; 1: 4,219; 2: 2,954"
F3_D35MAH,541540,3.4212910451487666,integer,13,"0: 9,310; 1: 2,136; 2: 1,831"
F3_D36,541540,3.4212910451487666,integer,7,"1: 10,825; 2: 6,983; 6: 661"
F3_D37SAL,549898,1.9307181429722986,integer,58,"2: 2,161; 1: 1,185; 3: 844"
F3_D37MAH,549904,1.9296480978163943,integer,13,"0: 8,512; 6: 811; 2: 275"
F3_D38,549899,1.930539802112985,integer,3,"2: 10,507; 1: 318"
F3_D39,541540,3.4212910451487666,integer,3,"1: 10,910; 2: 8,274"
F3_D40SAL,549814,1.9456987751549804,integer,7,"0: 6,506; 1: 1,961; 2: 1,273"
F3_D40MAH,549814,1.9456987751549804,integer,13,"0: 3,620; 1: 1,754; 2: 1,394"
F3_D41,549814,1.9456987751549804,string,270,"9314: 2,266; 0112: 2,213; 5220: 622"
F3_D42,549814,1.9456987751549804,string,294,"4521: 2,627; 7522: 2,114; 0111: 423"
F3_D43,549814,1.9456987751549804,integer,11,"4: 6,386; 5: 2,595; 2: 1,340"
F3_D44,549814,1.9456987751549804,integer,15,"4: 2,932; 11: 2,245; 1: 1,336"
F3_D45,554233,1.1576105178305207,integer,3,"1: 6,109; 2: 382"
F3_D46,559451,0.22702791391130406,integer,6,5: 555; 4: 229; 1: 225
F3_D47,257789,54.0256882173761,string,8,"2: 149,043; 1: 95,943; 5: 25,306"
F3_D48SAAT,541540,3.4212910451487666,integer,20,"8: 12,372; 6: 2,477; 10: 1,855"
F3_D48ROZ,541540,3.4212910451487666,integer,8,"6: 15,385; 7: 2,674; 5: 688"
F3_D49,541540,3.4212910451487666,integer,3,"2: 14,700; 1: 4,484"
F3_D50,541540,3.4212910451487666,string,6,"3: 14,324; 2: 3,272; 1: 1,587"
IW10_Yearly,0,100.0,floating,54177,98.11375: 459; 96.074: 441; 72.5905: 398
IW15_Yearly,560724,-0.0,integer,1,
ActivityStatus,82139,85.35126015651193,integer,4,"3: 302,935; 1: 156,466; 2: 19,184"
NobatAmargiri,0,100.0,integer,4,"4: 141,879; 3: 141,238; 2: 141,174"
