Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
pkey,0,100.0,integer,123538,9707103616: 42; 9711214807: 28; 9711103220: 28
NobatAmargiri,0,100.0,integer,4,"2: 179,633; 4: 179,632; 3: 176,288"
F2Kol_DJAYGOZIN,0,100.0,integer,2,"2: 678,421; 1: 31,518"
F2Kol_D20,0,100.0,integer,1,"1: 709,939"
F2Kol_D21,709939,-0.0,integer,1,
F2_D01,0,100.0,integer,21,"1: 211,836; 2: 194,449; 3: 151,231"
F2_D03,0,100.0,string,11,"3: 306,304; 1: 212,324; 2: 175,398"
F2_D04,0,100.0,integer,2,"2: 356,168; 1: 353,771"
F2_D05,0,100.0,string,14,"01: 85,707; 06: 85,347; 03: 59,445"
F2_D06,0,100.0,string,102,"65: 14,603; 64: 14,026; 67: 13,656"
F2_D07,0,100.0,string,101,"32: 14,583; 30: 14,094; 33: 13,914"
F2_D08,0,100.0,integer,3,"1: 698,149; 2: 11,147; 3: 643"
F2_D09,0,100.0,integer,4,"1: 705,608; 2: 4,105; 3: 212"
F2_D10,9927,98.60171085121398,integer,3,"2: 668,094; 1: 31,918"
F2_D11,678021,4.495879223426236,integer,7,"1: 26,323; 4: 2,257; 2: 2,198"
F2_D12,704344,0.7880958786600001,string,11,"8: 2,828; 9: 851; 1: 558"
F2_D13,707565,0.3343949268880819,string,33,23: 597; 06: 162; 07: 145
F2_D14,709727,0.029861720514012813,string,7,3: 129; 2: 33; 6: 30
F2_D15,75180,89.4103577913032,integer,3,"2: 480,752; 1: 154,007"
F2_D16,75180,89.4103577913032,integer,3,"1: 540,515; 2: 94,244"
F2_D17,169424,76.13541445110073,integer,10,"1: 202,107; 2: 119,236; 4: 103,143"
F2_D18,490909,30.85194643483454,string,91,"0220: 41,969; 0510: 28,086; 0411: 14,393"
F2_D19,125016,82.39059975575367,string,6,"1: 370,676; 4: 178,505; 2: 28,849"
F3_D01,125016,82.39059975575367,integer,3,"2: 411,530; 1: 173,393"
F3_D02,298409,57.966952090250004,integer,3,"2: 406,241; 1: 5,289"
F3_D03,303698,57.2219585062942,integer,3,"2: 389,964; 1: 16,277"
F3_D04,319975,54.929226313810055,integer,3,"2: 388,465; 1: 1,499"
F3_D05,321474,54.718081412628415,integer,3,"2: 386,825; 1: 1,640"
F3_D06,323114,54.487075650161486,integer,3,"2: 376,880; 1: 9,945"
F3_D07,699994,1.4008245778862727,string,14,"01: 3,859; 07: 1,722; 03: 1,576"
F3_D08,501896,29.304348683478445,integer,3,"2: 197,632; 1: 10,411"
F3_D09,501891,29.305052969339616,string,416,"6121: 20,480; 5224: 17,795; 6111: 16,061"
F3_D10,501891,29.305052969339616,string,433,"41000: 16,348; 01440: 15,868; 01110: 12,073"
F3_D11,501896,29.304348683478445,integer,11,"2: 86,484; 4: 68,018; 5: 29,581"
F3_D12,531797,25.092578376452057,string,8,"1: 147,360; 2: 14,376; 3: 6,304"
F3_D13,501896,29.304348683478445,string,5,"2: 134,244; 1: 73,622; &: 177"
