Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
F3_D13,486950,27.80139341309108,string,5,"2: 115,110; 1: 72,302; &: 97"
F3_D14SAL,486950,27.80139341309108,integer,77,"10: 14,972; 0: 14,727; 20: 12,124"
F3_D14MAH,486950,27.80139341309108,integer,13,"0: 139,090; 6: 9,032; 3: 8,885"
F3_D15SAL,486950,27.80139341309108,integer,81,"20: 13,432; 15: 10,324; 10: 10,323"
F3_D15MAH,486950,27.80139341309108,integer,13,"0: 146,835; 3: 7,826; 6: 7,653"
F3_D16SHASLIR,486950,27.80139341309108,integer,8,"6: 86,861; 7: 48,983; 5: 17,924"
F3_D16SHASLIS,486950,27.80139341309108,integer,111,"48: 51,143; 60: 13,251; 56: 12,111"
F3_D16SHHAMRO,486950,27.80139341309108,integer,8,"6: 86,590; 7: 50,771; 5: 17,603"
F3_D16SHHAMSA,486950,27.80139341309108,integer,119,"48: 50,894; 60: 13,410; 56: 12,392"
F3_D17,611923,9.27202394808283,string,12,"1: 16,759; 6: 13,752; 7: 12,109"
F3_D18SHANBEH,486950,27.80139341309108,integer,25,"8: 71,073; 0: 24,171; 10: 23,895"
F3_D18YEKSHAN,486950,27.80139341309108,integer,25,"8: 67,941; 0: 34,235; 10: 21,987"
F3_D18DOSHANB,486950,27.80139341309108,integer,25,"8: 67,103; 0: 34,470; 10: 21,624"
F3_D18SESHANB,486950,27.80139341309108,integer,25,"8: 66,158; 0: 36,410; 10: 21,986"
F3_D18CHARSHA,486950,27.80139341309108,integer,25,"8: 66,889; 0: 34,160; 10: 22,300"
F3_D18PANSHAN,486950,27.80139341309108,integer,24,"8: 62,716; 0: 44,990; 10: 21,343"
F3_D18JOMEH,486950,27.80139341309108,integer,25,"0: 130,073; 8: 14,631; 10: 8,508"
F3_D18JAM,486950,27.80139341309108,integer,118,"48: 38,057; 40: 11,160; 56: 10,843"
F3_D19,628727,6.780545592838116,string,12,"1: 26,666; 8: 5,831; 9: 4,029"
F3_D20,672373,0.30928492317546796,string,5,"1: 1,611; 2: 406; &: 69"
F3_D21,486950,27.80139341309108,string,5,"2: 153,858; 1: 33,647; &: 4"
F3_D22,640811,4.988887389744967,string,5,"1: 32,280; 2: 1,365; &: 3"
F3_D23,642181,4.785761625243346,string,7,"1: 17,240; 4: 7,006; 2: 4,781"
F3_D24,486953,27.800948612146925,string,5,"2: 174,542; 1: 12,942; &: 22"
F3_D25,661517,1.9188712731240898,string,9,"1: 11,458; 4: 801; 3: 459"
F3_D26,661728,1.8875869400512113,string,6,"3: 5,770; 2: 3,679; 1: 3,255"
F3_D27ROZ,487274,27.753354911121352,integer,10,"6: 107,609; 7: 48,238; 5: 16,778"
F3_D27SAAT,487274,27.753354911121352,integer,118,"48: 64,267; 60: 17,192; 56: 12,827"
F3_D28,666499,1.180205171848847,string,200,"6111: 2,618; 6121: 2,219; 6112: 911"
F3_D29,666500,1.1800569048674547,string,220,"01110: 1,904; 01440: 1,290; 01411: 945"
F3_D30,666630,1.1607821972870136,string,11,"02: 5,992; 03: 673; 04: 639"
F3_D31,291316,56.807456049960045,integer,3,"2: 365,146; 1: 17,997"
F3_D1_32,656462,2.668360864040664,integer,3,"2: 13,251; 1: 4,746"
F3_D2_32,656462,2.668360864040664,integer,3,"2: 11,947; 1: 6,050"
F3_D3_32,656462,2.668360864040664,integer,3,"2: 10,210; 1: 7,787"
F3_D4_32,656462,2.668360864040664,integer,3,"1: 16,749; 2: 1,248"
F3_D5_32,656462,2.668360864040664,integer,3,"2: 13,996; 1: 4,001"
F3_D6_32,656462,2.668360864040664,integer,3,"2: 17,041; 1: 956"
F3_D7_32,656462,2.668360864040664,integer,3,"2: 11,247; 1: 6,750"
F3_D8_32,656462,2.668360864040664,integer,3,"2: 16,540; 1: 1,457"
F3_D9_32,674459,-0.0,integer,1,
F3_D33,309313,54.13909518591938,integer,13,"10: 184,737; 9: 104,891; 11: 27,458"
F3_D34,655934,2.7466458302135455,integer,3,"1: 18,123; 2: 402"
F3_D35SAL,656336,2.687042503695558,integer,23,"0: 8,167; 1: 3,438; 2: 2,599"
F3_D35MAH,656336,2.687042503695558,integer,13,"0: 8,269; 1: 2,339; 2: 1,989"
F3_D36,656336,2.687042503695558,string,9,"1: 10,466; 2: 5,314; 3: 1,241"
F3_D37SAL,663962,1.5563585036303174,integer,57,"2: 1,780; 5: 707; 3: 685"
F3_D37MAH,663962,1.5563585036303174,integer,13,"0: 8,770; 6: 377; 2: 247"
F3_D38,663966,1.55576543570477,string,5,"2: 10,203; 1: 280; &: 10"
F3_D39,656336,2.687042503695558,string,5,"1: 10,228; 2: 7,894; &: 1"
F3_D40SAL,664244,1.5145472148788919,integer,7,"0: 6,637; 1: 1,633; 2: 1,087"
F3_D40MAH,664234,1.5160298846927711,integer,13,"0: 2,837; 1: 1,983; 2: 1,568"
F3_D41,664106,1.5350080583104386,string,316,"9314: 2,122; X000: 1,406; 5224: 781"
F3_D42,664099,1.5360459271801519,string,323,"41000: 2,235; X0000: 1,440; 01610: 369"
F3_D43,664231,1.516474685636937,integer,11,"4: 6,793; 2: 1,580; 5: 1,515"
F3_D44,664231,1.516474685636937,string,17,"04: 2,890; 01: 1,643; 11: 1,390"
F3_D45,667254,1.068263600900865,integer,3,"1: 6,917; 2: 288"
F3_D46,673771,0.10200768319497122,string,8,5: 262; 4: 157; 2: 93
F3_D47,309439,54.12041354626449,integer,6,"2: 186,513; 1: 105,096; 3: 28,176"
F3_D48SAAT,656393,2.6785912857564376,integer,17,"8: 12,877; 6: 1,649; 7: 1,114"
F3_D48ROZ,656403,2.6771086159425583,integer,9,"6: 15,023; 7: 1,421; 5: 1,062"
F3_D49,656314,2.69030437728609,string,5,"2: 14,748; 1: 3,244; &: 153"
F3_D50,656316,2.6900078433233165,string,6,"3: 12,869; 2: 3,765; 1: 1,232"
IW_Yearly,0,100.0,floating,118097,188.53285376240456: 110; 178.47075730061775: 110; 172.49082619755598: 106
ActivityStatus,103807,84.60884946305113,integer,4,"3: 365,020; 1: 187,509; 2: 18,123"
