Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
pkey,0,100.0,integer,118660,9210109912: 29; 9206203413: 28; 9206203616: 28
F2Kol_DJAYGOZIN,22,99.99682892024735,integer,3,"2: 658,218; 1: 35,530"
F2Kol_D20,0,100.0,integer,1,"1: 693,770"
F2Kol_D21,693770,-0.0,integer,1,
F2_D01,0,100.0,integer,15,"1: 196,771; 2: 183,868; 3: 147,874"
F2_D03,0,100.0,string,11,"3: 312,708; 1: 197,257; 2: 167,140"
F2_D04,0,100.0,integer,2,"2: 347,588; 1: 346,182"
F2_D05,0,100.0,string,14,"06: 85,210; 01: 84,891; 03: 58,960"
F2_D06,0,100.0,string,102,"65: 15,088; 64: 14,940; 68: 14,737"
F2_D07,0,100.0,string,101,"27: 14,913; 28: 14,852; 24: 14,554"
F2_D08,0,100.0,integer,3,"1: 684,430; 2: 8,870; 3: 470"
F2_D09,0,100.0,string,5,"1: 689,188; 2: 4,364; 3: 172"
F2_D10,11280,98.37410092682013,integer,3,"2: 648,000; 1: 34,490"
F2_D11,659280,4.9713882122317195,integer,7,"1: 29,162; 4: 2,451; 2: 1,930"
F2_D12,688442,0.7679778600977238,string,11,"8: 2,790; 9: 712; 1: 425"
F2_D13,691220,0.36755697133055154,integer,32,23: 693; 6: 211; 9: 157
F2_D14,693598,0.02479207806621586,integer,6,3: 111; 6: 36; 2: 18
F2_D15,69815,89.9368666849244,integer,3,"2: 462,601; 1: 161,354"
F2_D16,69815,89.9368666849244,integer,3,"1: 517,515; 2: 106,440"
F2_D17,176255,74.59460628162071,integer,10,"11: 187,348; 21: 107,173; 41: 95,749"
F2_D18,485955,29.954451763552758,string,26,"22: 52,862; 52: 29,666; 42: 27,027"
F2_D19,116533,83.20293469017109,integer,5,"1: 355,582; 4: 190,977; 2: 26,445"
F3_D01,116533,83.20293469017109,integer,3,"2: 409,982; 1: 167,255"
F3_D02,283788,59.094800870605525,integer,3,"2: 407,178; 1: 2,804"
F3_D03,286592,58.69063234213068,integer,3,"2: 393,402; 1: 13,776"
F3_D04,300368,56.70495985701314,integer,3,"2: 392,806; 1: 596"
F3_D05,300964,56.61905242371391,integer,3,"2: 391,811; 1: 995"
F3_D06,301959,56.47563313490062,integer,3,"2: 381,778; 1: 10,033"
F3_D07,683735,1.4464447871773034,string,14,"01: 4,369; 07: 1,656; 03: 1,139"
F3_D08,498582,28.134396125517103,integer,3,"2: 189,532; 1: 5,656"
F3_D09,498311,28.173458062470267,string,354,"6111: 20,463; 9314: 18,217; 6121: 16,493"
F3_D10,498311,28.173458062470267,string,427,"41000: 21,833; 01110: 16,544; 01440: 14,137"
F3_D11,498311,28.173458062470267,integer,11,"2: 78,153; 4: 65,183; 5: 29,916"
F3_D12,528451,23.82907880133185,string,8,"1: 135,024; 2: 14,152; 3: 5,811"
F3_D13,498315,28.172881502515246,string,5,"2: 126,470; 1: 68,730; &: 255"
